"","activity","subject","tBodyAccmeanX","tBodyAccmeanY","tBodyAccmeanZ","tBodyAccstdX","tBodyAccstdY","tBodyAccstdZ","tGravityAccmeanX","tGravityAccmeanY","tGravityAccmeanZ","tGravityAccstdX","tGravityAccstdY","tGravityAccstdZ","tBodyAccJerkmeanX","tBodyAccJerkmeanY","tBodyAccJerkmeanZ","tBodyAccJerkstdX","tBodyAccJerkstdY","tBodyAccJerkstdZ","tBodyGyromeanX","tBodyGyromeanY","tBodyGyromeanZ","tBodyGyrostdX","tBodyGyrostdY","tBodyGyrostdZ","tBodyGyroJerkmeanX","tBodyGyroJerkmeanY","tBodyGyroJerkmeanZ","tBodyGyroJerkstdX","tBodyGyroJerkstdY","tBodyGyroJerkstdZ","tBodyAccMagmean","tBodyAccMagstd","tGravityAccMagmean","tGravityAccMagstd","tBodyAccJerkMagmean","tBodyAccJerkMagstd","tBodyGyroMagmean","tBodyGyroMagstd","tBodyGyroJerkMagmean","tBodyGyroJerkMagstd","fBodyAccmeanX","fBodyAccmeanY","fBodyAccmeanZ","fBodyAccstdX","fBodyAccstdY","fBodyAccstdZ","fBodyAccJerkmeanX","fBodyAccJerkmeanY","fBodyAccJerkmeanZ","fBodyAccJerkstdX","fBodyAccJerkstdY","fBodyAccJerkstdZ","fBodyGyromeanX","fBodyGyromeanY","fBodyGyromeanZ","fBodyGyrostdX","fBodyGyrostdY","fBodyGyrostdZ","fBodyAccMagmean","fBodyAccMagstd","fBodyBodyAccJerkMagmean","fBodyBodyAccJerkMagstd","fBodyBodyGyroMagmean","fBodyBodyGyroMagstd","fBodyBodyGyroJerkMagmean","fBodyBodyGyroJerkMagstd"
"135","WALKING_DOWNSTAIRS",15,11.76835175,-0.23648007781,-4.64209479,17.07178415,7.834359852,-11.84325163,39.15669242,-7.03341732,3.31305412617,-39.59787209,-38.87880753,-39.22834902,2.9881200727,0.6348677937,-0.4208941865,5.65294112,0.6638486851,-16.968234457,-5.737983429,-1.456374056,2.98938442995,-13.385086089,-15.67474272,-10.5272196,-2.0266347357,-2.0807451129,-1.4246948724,-19.15119177,-24.14849289,-16.57077411,13.458874261,14.83456834,13.458874261,14.83456834,-1.56519750047,6.7045318417,-5.1108254711,-11.938487907,-21.39759922,-23.67288551,9.883012673,7.0357601985,-10.912112591,19.58567862,5.0397313512,-15.01111749,2.6026874384,-1.1330315439,-14.505814733,4.538635103,-0.30360130127,-19.38716396,-9.5491017489,-16.89795667,-7.694181664,-14.768460012,-15.16085964,-14.4342786,13.90830963,6.431215481,6.6533600567,6.3213255252,-15.70374251,-14.674262653,-23.74663749,-24.92584266
"136","WALKING_DOWNSTAIRS",16,13.892579703,-0.8643233438,-5.634064142,9.7408439027,-6.9087103698,0.5374635405,43.13746607,-2.748713579,-10.59297733,-45.01590055,-44.9079263,-42.79768033,4.266928202,-0.6961382923,-1.3776760458,-4.75578555,-12.299183364,-14.2589343931,-1.0592548389,-3.2084452572,3.9262862679,-21.34685814,-24.83147732,-20.89790774,-4.88349009355,-2.66812715984,-2.87704358477,-29.31277314,-27.42082388,-25.40977306,8.98075029861,5.60163581,8.98075029861,5.60163581,-7.797714108,-3.6824447153,-14.56156008,-19.84881989,-27.77214191,-28.00364408,1.7308385829,-6.32612257816,-2.24163039672,12.50742812862,-9.8079876305,-1.784666327,-7.30590949,-13.628019208,-11.372781761,-5.90709245038,-13.2308481266,-17.109254706,-19.7796684054,-22.53711023,-17.6250294,-22.10755443,-26.56505954,-24.49173848,5.3595081617,-2.5104447421,-3.50459768645,-4.3222298297,-22.94793516,-22.557172758,-27.71416805,-29.77355082
"137","WALKING_DOWNSTAIRS",17,13.52024103,-0.76985326,-4.1051906278,8.6351089724,-2.79630337197,-10.6289512043,42.72560859,-6.949544652,-7.404297354,-43.70120714,-43.54252708,-41.45049726,5.4395394683,-0.52360041976,-0.43232551597,-4.758077685,-13.986922572,-24.67125225,3.1175505971,-5.6817910127,0.74924223057,-17.040095969,-21.12697152,-21.54929728,-4.957421311,-1.75583089023,-2.67958669455,-24.23288396,-26.31865777,-24.96744974,6.85175076266,4.2047530837,6.85175076266,4.2047530837,-10.1950579325,-9.5025274583,-10.70152111215,-16.22361493,-24.85498624,-27.24669658,-1.04070018773,-5.99253567,-14.631765583,11.9113171099,-3.95842585,-11.2890229155,-9.8942342565,-16.1583466,-22.93874907,-3.3063283503,-13.750832666,-26.36001071,-14.5549962965,-20.75183599,-18.55549776,-18.0869576604,-21.59195969,-24.88367793,2.6711304017,-2.8468331288,-8.6792983895,-10.8807717336,-18.83418288,-19.72795964,-26.55804848,-29.59636338
"138","WALKING_DOWNSTAIRS",18,15.86417079,-0.92766806122,-5.686494506,-16.64490108,-13.98177252,-23.02355701,51.27526131,-12.4195019,-2.715002034,-52.8222681,-51.312922,-50.69139623,4.4497422489,-0.0416388197,-0.7797345501,-21.29731628,-24.58686299,-35.81856657,-3.1710176061,-3.49917885219,5.4310942572,-27.636016843,-33.94769323,-26.60120434,-4.6011161525,-2.8001614239,-3.1382549765,-37.21938999,-41.39347422,-33.31104761,-16.14425855,-12.646383587,-16.14425855,-12.646383587,-25.65838242,-21.038453326,-20.95625481,-27.939751308,-38.59146905,-40.92877354,-19.25477363,-16.99772876,-27.82033969,-15.70447294,-15.05889869,-23.00422574,-22.70005577,-25.62904665,-34.21747423,-22.88277755,-25.55003301,-37.33130942,-26.907775098,-35.28401773,-24.58668847,-28.267089925,-33.42668886,-29.91978608,-13.308544413,-18.93646888,-21.086929237,-21.26107898,-33.26044779,-29.361471268,-40.93298248,-41.988694091
"139","WALKING_DOWNSTAIRS",19,10.244834101,-0.569174872771,-5.214114385778,24.44976575,20.07784138,1.92357559,34.39569335,-8.38570365,-4.91972788877,-35.08931944,-35.7973537,-35.07516214,2.850628197,-1.508801234,-0.372528974,21.226648455,13.8569619597,-0.78043348,-8.025241665,1.071359471,6.3945379215,10.438631554,1.8842762,-1.224925486,-1.315975356,-1.5389891531,-2.1277056976,6.9867973377,-0.570566868,4.54920063863,25.13956868,16.125422687,25.13956868,16.125422687,16.945125638,17.5738705631,16.302179736,9.2750280439,3.415684811,-1.7120415879,20.94346886,19.283854287,4.31570960905,25.68175519,16.689222624,-3.056176662,18.498372986,10.791957279,2.324032498,18.5953516116,13.64108013122,-3.8373274089,18.523535485,5.736242599,8.2162498545,7.6679181798,-1.111093307,-8.419796844,22.87886448,3.231659434,20.997788999,12.3375101986,7.9552108286,1.2494300176,-0.893276653,-5.586927353
"140","WALKING_DOWNSTAIRS",20,13.326498961,-0.43385434792,-4.7071316672,3.3529445338,27.76216569,-7.242234142,41.38769835,-12.48388734,-1.271662109,-42.32061338,-40.88597192,-41.38620898,3.127639761,0.1964023402,-0.1140669674,-6.1064832361,13.035193502,-17.167653246,-5.0115486401,0.625605278,4.67552162436,-9.222280547,-6.605737979,7.187558833,-2.036263796,-2.5981717702,-2.768907735,-11.2155794545,-15.055595455,0.1385345476,9.983321457,7.768636265,9.983321457,7.768636265,-2.7571492731,2.10233629157,4.2228874662,-1.37593097418,-12.068254061,-12.4016346172,-1.544894944,23.58844591,-8.4644465394,5.08650409178,25.20861048,-9.626254062,-8.971219374929,9.2623057758,-16.029911041,-6.627536674,13.19037869,-18.238270341,-2.8330767041,-6.21440755,11.5667028492,-11.401453379,-7.198264096,0.823728804,6.8349486248,0.0108978587,0.6206271869,3.5567090961,-4.5254746586,-6.825689423,-14.025081265,-12.6745778676
"141","WALKING_DOWNSTAIRS",21,13.565745882,-0.77937925571,-4.4175897981,10.095457151,13.560137987,-3.230521014,39.27074425,-16.05029803,-8.4541614,-42.30876725,-42.30503238,-41.23460506,4.056537975,-0.962993216,-0.5649798849,0.0965950736,-3.5820439093,-11.07278469506,-5.6874610618,0.729653854,6.687450943,-19.896687795,-15.91800652,-15.73917722,-3.2690783206,-3.3117847533,-3.5479641325,-24.73417441,-19.90920784,-19.2751962,11.0597264552,11.895385667,11.0597264552,11.895385667,-3.6100880997,4.2855273223,-8.3182508791,-17.47891479,-20.37729071,-22.91088863,4.6945588492,8.1512119128,-3.4637088009,12.014448783,12.505244536,-6.5286767516,-1.7005262008,-4.828785648,-8.8577219046,-2.087405534,-5.0922837145,-13.19569051884,-16.50369388,-13.899593983,-10.71997572,-21.140556485,-17.4788436,-20.28474626,10.795315222,3.5607212399,5.05991788838,2.8442391534,-18.2876528,-21.80204884,-22.08622268,-25.72500755
"142","WALKING_DOWNSTAIRS",22,10.240522699,-0.712797738071,-3.8669680656,12.55025406,8.633241034,-11.72601785,33.18554311,-7.99974646,1.486756646,-33.88472405,-34.0496767,-32.63738484,3.65704707,0.760053999,0.404996454,3.128903459,0.715007803,-17.20103926,-2.8066003673,-2.509756041,1.802551538,-8.5445708759,-19.8109158,-10.09504622,-3.2462803087,-1.2786170691,-1.73325657966,-9.534529724,-23.05008257,-12.91543666,11.91597199,4.79762922698,11.91597199,4.79762922698,-0.6472246568,-1.21550753711,-5.8079991522,-9.5011914153,-16.54486815,-22.23573681,7.032542624,8.127596188,-11.62064354,14.50411057,6.026749807,-13.79673646,1.3801111328,-0.1112959128,-15.10323313,1.4566264489,-0.973059999,-19.29217602,-3.435657623,-18.90024625,-7.016965157,-10.243164904,-20.53223638,-13.58348521,5.5989669208,-2.0707293818,0.8092207433,-4.26709257,-12.18302375,-12.307092185,-21.00637865,-25.10825179
"143","WALKING_DOWNSTAIRS",23,15.654460202,-0.87540186909,-5.3358680479,2.3835213545,5.84598784516,12.414532119,49.88041567,-5.941557449,-8.298262742,-51.34270522,-50.70667768,-48.91796591,3.1212572705,2.025027814,-0.0530667234999999,10.7431413359,-4.7698266193,1.67484821999,-3.1224430271,-4.6066183071,5.149453485,-22.47118377,11.546579823,-11.269934365,-6.3571945183,-1.9056147196,-1.5835770872,-17.44284778,7.9191065865,-19.86496054,6.8694014355,12.439654075,6.8694014355,12.439654075,6.1010536839,15.7727088047,2.1109436004,2.9158536774,-2.5008359375,3.212505813,11.0931236831,5.1809376275,15.148019389,-1.5279973814,2.33433190967,5.1188812586,10.8833171127,-3.912324639,8.5198873884,4.4257708291,-9.59568343,-5.3200564047,-11.595458514,17.7561185448,-7.6284119778,-26.060309552,6.8068251736,-16.518421758,19.700819641,-2.4512238854,18.090525114,12.121947189,8.1445896815,-11.822243001,4.0324750758,-2.152298413
"144","WALKING_DOWNSTAIRS",24,15.87471649,-0.80151691571,-5.765035115,-4.5502864297,-5.6434029731,-11.306150941,52.29858792,-7.057969101,-7.706773526,-52.90149301,-51.78134387,-51.82142453,4.414409057,-0.24602395053,-0.46580372155,-18.54703917,-9.3110538258,-15.963165711,-4.7688795588,-2.9826513482,6.1585507832,-23.755548737,-26.65704382,-27.00924847,-5.0277975806,-1.6047147128,-2.2663047632,-19.7144502624,-28.56297043,-26.32800177,-4.0573453969,-1.2366151757,-4.0573453969,-1.2366151757,-14.470881966,-7.892608351,-16.77311935,-20.003218257,-27.34337311,-25.25379188,-12.22783614,-4.7400636386,-9.5603795973,-1.91997270732,-9.3055131141,-16.035460231,-20.68966872,-12.420339657,-13.750010086,-19.57618289,-8.99947442,-18.07134827,-14.985806652,-23.84114875,-21.79576555,-26.66920761,-28.78769859,-31.5305048,-1.27435894632,-9.6410439773,-11.045657541,-4.55155201345,-20.58642777,-25.85809986,-26.09474592,-26.29167674
"145","WALKING_DOWNSTAIRS",25,16.89712064,-1.21898903333,-6.217157864,-14.717902187,-8.1513550245,-26.56239815,53.91839687,-4.20076702,12.690165586,-55.93926387,-54.39332864,-53.71911839,6.418101905,-1.1334164362,-0.6574229917,-29.1141665,-21.5563683,-41.26669234,0.1734854568,-5.86467442928,5.688351446,-16.751835766,-30.35591905,-25.73926636,-7.42124183318,-2.40817940607,-3.72405310981,-24.94779448,-47.00578346,-34.76995588,-12.766298488,-15.048984495,-12.766298488,-15.048984495,-29.02803322,-28.01266193,-12.5327888049,-22.16533344,-38.55339026,-39.41714518,-21.59022119,-11.390101117,-32.25363117,-12.3556747112,-9.6768577841,-26.06899562,-30.49578814,-24.11057934,-39.83694964,-30.28489378,-21.211750166,-42.62942372,-12.632383988,-36.70914843,-23.79806396,-18.342622249,-27.29718525,-29.39082179,-16.712977676,-20.847350646,-27.35524247,-29.12903655,-28.17428776,-24.575025123,-39.84798831,-40.19587973
"146","WALKING_DOWNSTAIRS",26,13.96422914,-0.631290483389,-5.32198097,8.697692481,-0.5814955056,-14.2403838,47.33986359,-3.995018645,7.69531601,-48.13609959,-46.77129277,-46.65408841,5.5735393959,-0.3565800821,-0.594557132,-6.4055820603,-4.320245136801,-18.96679758,-0.5376104118,-5.01911021084,4.11106998015,-16.565645723,-23.67040252,-16.60251196,-4.96232637518,-1.86340548425,-2.552937047,-8.5421338308,-27.35992191,-17.94758189,5.7189691871,7.350083953,5.7189691871,7.350083953,-7.44281332,-5.5651978158,-11.765731141,-14.8079145843,-20.93899052,-23.15703975,1.1400048071,-0.3118500022,-13.982002785,11.339192193,-3.9141888912,-17.33242589,-10.0684049129,-8.2776189078,-18.00573039,-6.5412949196,-3.0768532744,-19.83508454,-6.295907729,-22.1563105,-11.069441271,-19.909993175,-24.87531694,-21.72410935,3.7550842334,0.2874718307,-7.658601456,-3.3970537986,-16.72549733,-19.649532656,-23.61003763,-24.47486897
"147","WALKING_DOWNSTAIRS",27,13.09194425,-0.5964836555,-4.9648585663,7.365931368,-4.3107241299,-10.561794467,40.98072786,-7.34530609,-6.1620950214,-41.66690726,-41.1384157,-40.52054695,4.1196021693,0.7034256652,-0.4334152904,-0.1576691084,-6.095236581,-18.00968041,-7.03236828383,-0.7177789984,6.7185812148,-16.003807969,-21.19978819,-11.345230925,-2.2695849188,-2.8249037266,-2.7325922824,-21.72885499,-20.21620901,-13.51980354,4.7551408459,5.331756226,4.7551408459,5.331756226,-5.0785332675,-1.7000166604,-7.2504610876,-13.549891953,-19.38404979,-20.4955314761,3.6512587984,-2.7576101215,-10.630415888,8.576159529,-7.728470849,-13.335990882,-1.9264355555,-7.5229119069,-15.119561437,-2.300369905,-7.182735051,-20.88924165,-13.051658906,-17.6938436669,-6.375815781,-17.202611203,-23.89346285,-16.18390605,6.591924206,-3.1333281947,0.4777328171,-4.9995415796,-15.80100389,-17.511304605,-20.582221825,-22.124580433
"148","WALKING_DOWNSTAIRS",28,13.50753552,-1.0130601432,-4.9950928081,5.7827928454,7.1988457392,-15.68746333,42.7474173,-10.85126684,-5.587953766,-44.01839095,-43.62659376,-42.1847485,4.4742059063,0.6598741557,0.057017065,-0.7712002478,1.221438615,-19.64445002,-6.4904302371,0.326859571911,6.3766315769,-12.3328912256,-11.930959595,-14.12315029,-1.2258676968,-2.62388997963,-3.57040008472,-7.541465274,-19.53012241,-15.46578577,4.8005239627,6.2314159409,4.8005239627,6.2314159409,-3.254777284,-1.9268140057,-3.1393309052,-10.3262706557,-15.659196056,-18.72808743,4.09732006,8.576319758,-14.175435173,6.33866581,3.00385519282,-19.17925302,-1.2359141187,-0.5843827141,-16.803221997,-4.508516551,-0.0806802991,-22.47046418,-1.37986183,-9.98660725,-8.4820475053,-15.89085392,-13.48298477,-19.15927077,8.686640354,-3.4066954931,-0.5925896057,-4.064553209,-10.2743205204,-16.693576489,-18.24915286,-21.37722324
"149","WALKING_DOWNSTAIRS",29,14.070741172,-0.7171783227,-4.7104319275,8.034412918,-5.8782464163,-10.7125439942,45.52733832,-3.652622171,4.41432218,-45.20333724,-43.86734706,-41.72644343,3.0569854343,0.0298088145000002,-0.6750863189,-1.14972355413,-3.7123602411,-22.98068088,-1.795805140595,-4.0850202715,3.9467715584,-13.5397083604,-18.74208661,-14.93388554,-3.5711350559,-3.22311506575,-1.7263124653,-16.694762734,-33.28651372,-18.22893151,4.977847952,6.455095209,4.977847952,6.455095209,-6.6546059738,-1.4769281858,-5.9024692232,-12.8356703247,-25.88037391,-28.65873834,5.31183361172,-1.019009844,-12.80122321,8.997053965,-11.4887545748,-12.5795156182,-1.835799424,-4.6936831658,-19.73632569,-4.7346199499,-5.7783130186,-26.27140257,-9.0920640696,-22.23000154,-9.562842935,-15.3179106215,-17.0338891,-19.9759606,5.5667504716,-1.5881669339,0.02154702263,-3.8290287593,-18.31007433,-15.50517960473,-28.63577405,-30.08044714
"150","WALKING_DOWNSTAIRS",30,17.557820112,-1.08118018127,-6.1986448184,-3.581759614,-1.6902940818,-13.471092798,59.39603047,-7.856043058,1.78610638285,-59.4512041,-56.95808265,-54.41535772,5.4803848297,-0.4687886676,-0.7334688228,-14.0519218695,-12.0686779865,-28.95834951,-4.62266607091,-4.2972969541,5.5537603418,-16.4872359755,-17.694329814,-18.312962496,-3.81891842,-3.0802073696,-3.3702904218,-33.65139944,-38.05537079,-30.93073695,-2.31818695931,-0.8417814947,-2.31818695931,-0.8417814947,-18.2118057006,-7.7675574398,-5.9233138731,-12.912587606,-35.6088944,-38.29504856,-6.6319513394,-1.3431497363,-16.000176733,-2.51259396772,-5.7950322054,-15.9583890818,-14.5652350913,-13.9495523868,-24.78069903,-17.967769223,-13.480785194,-33.201933,-16.3098209403,-21.58003742,-16.350687359,-17.25996897297,-15.855387407,-23.03557152,0.2542936413,-11.06918074265,-7.8096068228,-8.2537068859798,-22.11988553563,-15.6464367195,-38.28988647,-40.02124443
"151","WALKING_UPSTAIRS",1,13.53946955,-1.26951691101,-5.157006111,-18.79952533,-0.1229740459,-1.0323996589,47.34760817,-19.19412831,-3.996355807,-50.68745248,-50.50100936,-48.35610875,5.3727546859,1.0327743038,-2.4148148803,-23.68272605,-20.04854458,-37.44945714,2.679117127,-8.8070107997,3.0930559591,-28.87816854,0.2175747413,-26.87993977,-6.4783367046,-2.2338751879,-2.15776529657,-32.58368495,-31.88992278,-32.13559612,-6.886164429,-17.22345925,-6.886164429,-17.22345925,-24.72468265,-25.38655597,-6.7169862684,-7.8768238568,-31.52879185,-34.37331135,-21.42905456,-10.121766203,-22.96753421,-17.883694,1.1537840648,4.5556973824,-25.43338802,-21.91256314,-36.33014076,-24.48107237,-20.23418446,-38.48013064,-26.1084184,-16.93215428,-24.04065229,-29.99230201,8.031561995,-30.30051552,-18.67698507,-22.06178538,-23.46056461,-28.25217225,-17.275957242,-9.698232468,-33.63724935,-36.77831764
"152","WALKING_UPSTAIRS",2,11.863909939,-1.02778143382,-7.320667177,-14.61006751,5.1853094347,-5.3818090186,37.95443609,-19.97831474,-9.4026354668,-44.85157151,-44.34083778,-42.14419473,3.57363762995,-0.46607304688,0.935109084,-13.253850551,-8.9111498026,-27.53982492,-2.769180646,-1.5402388675,3.304195304,-21.08414683,-22.38232016,-7.8717980006,-3.9785184064,-2.0354578006,-2.1367559118,-22.31300943,-30.98358421,-22.44460613,-5.151488617,-9.8868981742,-5.151488617,-9.8868981742,-15.42090773,-10.4346909399,-10.546246702,-18.121544045,-27.49518905,-28.67000252,-12.802604797,0.47637402329,-13.4880953377,-15.38795589,4.0742533972,-4.5381588687,-12.414693107,-9.0164223222,-25.09094704,-17.53994119,-11.69059904,-30.00436711,-15.918891718,-23.42813395,-11.932853856,-22.86522459,-22.06840747,-10.467478631,-6.9752898795,-17.6029557,-9.0965345713,-12.5003442702,-21.62938487,-21.05377929,-28.83832782,-29.84736974
"153","WALKING_UPSTAIRS",3,15.388372511,-1.91224552228,-6.4938269428,-18.47428282,0.6860567989,-21.81552164,52.12847273,-22.58821807,-9.61369336,-55.69840834,-53.67973128,-53.65871083,2.5185978185,2.34377069586,1.2284126748,-27.0435124,-14.8491415079,-41.804551,4.259683825,-8.2172489326,1.2720618123,-26.906316489,-34.38182791,-29.047311,-6.8151236,-2.3621978119,-2.9392671584,-29.92897472,-45.77067446,-33.83260291,-10.856878805,-19.68224852,-10.856878805,-19.68224852,-25.77716841,-25.90221491,-20.491986921,-24.124312538,-38.87282268,-42.36365438,-23.128248477,-4.6497555242,-29.76517718,-16.834648419,-0.4743526425,-20.69703635,-28.22762407,-16.74258030079,-39.96155751,-28.70034407,-15.823299895,-43.58364597,-22.314784224,-37.60031699,-25.45869833,-28.60443849,-32.80671088,-33.10476133,-18.63609869,-26.43166778,-24.36233301,-28.35594293,-30.33848344,-26.2657263434,-42.29578894,-43.66197274
"154","WALKING_UPSTAIRS",4,14.08558823,-1.662982337794,-5.939411687,-10.656518231,-3.46787534694,-19.35116444,49.20574435,-12.11310384,4.376711991,-49.84175225,-48.01555299,-47.82021157,2.9170539301,1.2168987644,0.1769460351,-19.78537742,-14.640245117,-37.77775622,2.0478910345,-4.4692527547,4.3875199856,-23.63041425,-28.6616496,-18.76217449,-6.8365477076,-2.0306459101,-3.7569805562,-27.7506738,-43.71758314,-28.92430241,-7.9926046386,-11.024639625,-7.9926046386,-11.024639625,-20.84795725,-22.73759685,-15.58852921,-26.57065499,-35.72287547,-39.2740638,-15.313390059,-6.0896763976,-27.28209758,-9.00729538875,-5.2745911941,-17.94571052,-21.75184166,-15.48586973666,-35.88556058,-20.63165441,-16.355301601,-39.6641531,-19.29558761,-35.58413048,-18.23981833,-25.14453206,-25.47086252,-22.07574264,-14.394925908,-15.65230672,-20.66512682,-25.86085254,-29.94129175,-28.7294607,-38.51895977,-41.29889312
"155","WALKING_UPSTAIRS",5,12.617595086,-1.52876784922,-5.051158334,-2.1490175653,8.6960555954,-14.520132003,44.03062624,-12.49930075,-1.09056621197,-44.81825854,-42.32405083,-43.30672026,3.738584374,0.6586127066,-1.20277480429,-10.523138524,-5.876250799,-30.00334451,1.857398271,-5.5081909347,1.9948812516,-20.83708633,-20.69625384,-12.476212657,-6.722395259,-2.63151015375,-2.5140083847,-14.346524517,-29.69563627,-13.261255789,2.04714150335,-6.426610037,2.04714150335,-6.426610037,-11.627963415,-14.57876766,-11.0692956774,-16.6703299,-22.25394389,-26.22543908,-7.589810979,3.425844843,-21.50112181,-0.2226952451,7.7567686655,-13.595062976,-13.61709711,-9.250442281,-28.51572084,-10.590408618,-4.9496241818,-31.43480843,-12.3899095236,-24.2806252,-6.5706654825,-23.57922227,-18.96386048,-17.87776632,-7.955291675,-11.942320576,-12.439722131,-17.79498377,-18.45053295,-20.70091744,-26.85317452,-26.90679593
"156","WALKING_UPSTAIRS",6,13.67969711,-1.38936946386,-6.226204378,-2.55688596142,9.6530819837,-18.0294952597,46.59524432,-17.37736305,-0.9415057184,-48.92937068,-46.55793484,-46.21601396,3.67744425,0.189385144,-0.1212864555,-9.195358961,-2.11137269829,-28.6023651,-3.9137748105,-2.64680814427,3.38759353248,-16.420659906,-16.105794982,-9.3789092654,-3.32532491113,-2.334297308,-2.94168024702,-9.5249279811,-24.81120017,-8.71155433254,0.90673396961,-4.0366950951,0.90673396961,-4.0366950951,-10.576369762,-8.668488515,-6.5851834517,-10.19457922,-17.487663764,-22.444072417,-6.684844013,4.9879790079,-21.789653086,-1.07781169911,8.1153126358,-18.659583407,-12.485451268,-6.2725713109,-28.01504541,-9.527568786,-0.8660381895,-29.15537181,-5.868315416,-16.8123427611,-2.3671247621,-19.90265453,-15.994547144,-15.80990234,-4.17934492064,-11.330233117,-8.6632799593,-9.06447688704,-11.761977769,-16.2268685198,-23.4210530225,-23.25282367
"157","WALKING_UPSTAIRS",7,12.684053077,-1.4057589286,-7.332254129,-15.038521697,-16.63416115,-7.4289163076,41.75607456,-12.28849815,-20.58358519,-47.57397572,-47.92848703,-44.96547139,3.6957146864,-0.041431741,-0.00380050299999997,-21.17280891,-26.51477738,-30.99823025,-7.0776835095,-0.12605260623,7.100070647,-18.55651508,-29.22283786,-17.797982622,-4.3688684199,-2.4593174365,-3.6950391392,-31.45744562,-34.23343072,-34.79139296,-10.1017963369,-17.07197498,-10.1017963369,-17.07197498,-23.39345685,-24.03455126,-12.194057447,-21.32538746,-33.76045837,-34.4978317,-17.14617075,-19.46111668,-16.19051209,-14.273374397,-17.3923032,-6.3705257416,-23.18704198,-27.39085917,-29.66999087,-21.77567531,-27.24375643,-32.22790005,-19.57835648,-28.96393359,-20.8156636,-18.800485035,-29.57819535,-20.046207423,-19.30955684,-21.18066244,-23.19394562,-25.36950952,-27.23313024,-22.694718576,-34.33969138,-35.90863936
"158","WALKING_UPSTAIRS",8,10.614086234,-1.157902059,-4.720006918,-7.04019916,14.29951806,4.9686784304,35.27511747,-11.94500116,-7.8845853859,-37.9936048,-38.17231481,-35.92292615,3.33664891852,0.578944276,-2.765794069,-7.651374706,-0.5063545302,-18.348245343,7.900883514,-8.3724195996,-2.9706387058,-15.064563056,-2.7346215318,13.8385855749,-6.3732726401,-1.144702661,-2.189770568,-16.60789837,-17.41170261,-17.64503301,4.962091797,-9.315210423,4.962091797,-9.315210423,-5.8012791521,-9.36015093,6.824367631,-4.482444877,-16.42722458,-20.2529763,-6.8228536809,10.800687395,-2.9909374586,-7.186684597,12.52145986,5.4844139367,-8.2113672158,-1.0576056216,-15.85288795,-10.140801336,-2.8733680042,-20.83818099,-9.850691229,-4.6396479229,6.804941665,-16.808178812,-1.9630903016,10.7913180156,-5.3408452811,-16.78059692,-5.4058732659,-15.549926491,-9.414049057,-7.5163515325,-18.9940937,-23.60506492
"159","WALKING_UPSTAIRS",9,12.85938731,-0.955995389881,-6.135731194,-17.7107745,-14.808103987,-12.4182700936,44.22974111,-1.851944339,-13.034483476,-46.7647943,-44.16454876,-43.80948286,3.3921046042,0.0620399869999999,0.37536283516,-16.42929059,-28.7212036,-31.7175041,-8.03439231,-2.02168075694,7.1390366703,-16.854854906,-19.64209433,-6.77064757188,-3.35497900744,-1.4837075168,-1.1580067648,-32.36055718,-34.72163396,-32.19859586,-12.77565149,-19.61087982,-12.77565149,-19.61087982,-21.59270947,-21.8287845,-4.0828490013,-20.86614831,-32.96918753,-36.68391152,-16.79406168,-19.84611711,-18.850810747,-18.12097309,-14.584412075,-11.9600086068,-19.70019277,-29.81643101,-30.14115982,-16.04367749,-28.91553291,-33.21372306,-15.383139935,-24.45880094,-16.057234888,-17.719692478,-17.249621489,-8.1121731568,-18.2716271,-24.98654361,-20.55712232,-23.76185185,-26.042652,-22.385224935,-35.97381302,-38.60129795
"160","WALKING_UPSTAIRS",10,12.55472711,-0.6761181256,-5.5544797792,-7.594820439,-0.2609852156,-3.4721011773,43.79746829,-2.65865031,1.069380199477,-45.0831554,-44.04085262,-40.6430544,3.0494977265,1.2516771263,-2.4128664097,-8.799348249,-8.356744921,-28.55346257,3.4472016916,-4.4866210173,4.1344216599,-14.5011312817,1.9351059428,-15.063938618,-7.3889893419,-1.75003805585,-1.715602168,-20.08269315,-28.41756572,-22.66550557,-1.25312948536,-9.942261570076,-1.25312948536,-9.942261570076,-12.315787995,-10.6224793008,2.0612970802,-5.31394565652,-24.60275952,-29.0588007,-6.552307159,-1.8362346444,-14.15670118,-8.0819954236,-2.42653807342,-1.6090319994,-9.4570731417,-9.723023443,-26.00184136,-11.63712108034,-9.5314180676,-31.15602436,-10.2706616949,-11.085372352,-12.349878257,-16.041176143,8.071581909,-18.97963789,-7.842735914,-16.98756413,-7.216997927,-15.71515706,-12.47246939,-7.847560755,-28.22740092,-31.55065642
